,frame,nest_x,nest_y,species,valid_nest,classification_id,user_name,created_at,subject_ids,nest_id,site,event,filename
407,8,264.0384826660156,265.2886657714844,Great Egret,True,295402361,kristenbrush,2020-12-17 02:17:55 UTC,53376102,491,Jerrod,05_05_2020,491_Jerrod_05_05_2020_projected
408,1,261.7709655761719,266.1029968261719,Great Egret,True,295402361,kristenbrush,2020-12-17 02:17:55 UTC,53376102,491,Jerrod,05_05_2020,491_Jerrod_05_05_2020_projected
409,0,264.3398742675781,275.3253173828125,Great Egret,True,295405931,kristenbrush,2020-12-17 02:38:16 UTC,53377558,2315,StartMel,05_07_2020,2315_StartMel_05_07_2020_projected
410,2,262.6794738769531,277.23382568359375,Great Egret,True,295405931,kristenbrush,2020-12-17 02:38:16 UTC,53377558,2315,StartMel,05_07_2020,2315_StartMel_05_07_2020_projected
411,3,285.4319152832031,279.8132629394531,Great Egret,True,295405931,kristenbrush,2020-12-17 02:38:16 UTC,53377558,2315,StartMel,05_07_2020,2315_StartMel_05_07_2020_projected
412,6,268.4607238769531,275.2344970703125,Great Egret,True,295405931,kristenbrush,2020-12-17 02:38:16 UTC,53377558,2315,StartMel,05_07_2020,2315_StartMel_05_07_2020_projected
413,5,256.3498229980469,262.6103515625,Great Egret,True,295405931,kristenbrush,2020-12-17 02:38:16 UTC,53377558,2315,StartMel,05_07_2020,2315_StartMel_05_07_2020_projected
414,1,265.0491943359375,270.38385009765625,Great Egret,True,295405931,kristenbrush,2020-12-17 02:38:16 UTC,53377558,2315,StartMel,05_07_2020,2315_StartMel_05_07_2020_projected
415,4,272.7716369628906,264.177490234375,Great Egret,True,295405931,kristenbrush,2020-12-17 02:38:16 UTC,53377558,2315,StartMel,05_07_2020,2315_StartMel_05_07_2020_projected
416,,,,,False,295405947,kristenbrush,2020-12-17 02:38:22 UTC,53377505,2225,CypressCity,04_29_2020,2225_CypressCity_04_29_2020_projected
417,,,,,False,295406035,kristenbrush,2020-12-17 02:38:54 UTC,53376408,711,Vacation,05_29_2020,711_Vacation_05_29_2020_projected
418,0,266.072509765625,270.9077453613281,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
419,3,246.51022338867188,277.2541809082031,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
420,2,278.91070556640625,280.74163818359375,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
421,4,297.93524169921875,287.8751525878906,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
422,5,267.2289733886719,279.2080078125,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
423,1,263.0542297363281,278.3013610839844,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
424,8,256.1735534667969,276.2908630371094,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
425,7,260.9468688964844,286.1790466308594,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
426,6,280.6132507324219,291.8544616699219,Great Egret,True,295407777,kristenbrush,2020-12-17 02:50:14 UTC,53376117,494,Jerrod,05_05_2020,494_Jerrod_05_05_2020_projected
427,0,272.9326477050781,277.6072998046875,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
428,1,268.85247802734375,275.3599548339844,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
429,2,266.5544128417969,272.92529296875,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
430,3,268.3143615722656,266.42266845703125,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
431,4,270.9312438964844,276.2777099609375,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
432,5,275.9488525390625,263.27252197265625,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
433,6,267.1713562011719,257.1578063964844,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
434,7,270.5269775390625,269.1241760253906,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
435,8,274.4161682128906,260.1039123535156,Great Egret,True,295408983,kristenbrush,2020-12-17 02:56:51 UTC,53376124,500,Jerrod,05_05_2020,500_Jerrod_05_05_2020_projected
436,0,199.71258544921875,196.13720703125,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
437,1,266.2063903808594,270.4983825683594,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
438,2,271.5845947265625,271.5638427734375,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
439,3,527.5856323242188,429.58868408203125,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
440,4,261.1499328613281,262.23583984375,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
441,5,280.0417785644531,301.2212219238281,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
442,6,275.99066162109375,234.87632751464844,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
443,7,270.8296203613281,228.5988006591797,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
444,8,274.3247375488281,236.5422821044922,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
445,9,275.9191589355469,240.42291259765625,Great Egret,True,295410286,kristenbrush,2020-12-17 03:02:59 UTC,53377052,1173,Joule,05_29_2020,1173_Joule_05_29_2020_projected
446,,,,,False,295410297,kristenbrush,2020-12-17 03:03:04 UTC,53377261,1966,CypressCity,04_29_2020,1966_CypressCity_04_29_2020_projected
447,5,249.67279052734375,251.29196166992188,Great Egret,True,295410954,kristenbrush,2020-12-17 03:06:53 UTC,53376873,1136,Joule,05_29_2020,1136_Joule_05_29_2020_projected
448,6,239.87879943847656,246.26231384277344,Great Egret,True,295410954,kristenbrush,2020-12-17 03:06:53 UTC,53376873,1136,Joule,05_29_2020,1136_Joule_05_29_2020_projected
449,8,273.4285583496094,229.8397216796875,Great Egret,True,295410954,kristenbrush,2020-12-17 03:06:53 UTC,53376873,1136,Joule,05_29_2020,1136_Joule_05_29_2020_projected
450,9,279.1568298339844,279.30059814453125,Great Egret,True,295410954,kristenbrush,2020-12-17 03:06:53 UTC,53376873,1136,Joule,05_29_2020,1136_Joule_05_29_2020_projected
451,10,265.15032958984375,259.9704895019531,Great Egret,True,295410954,kristenbrush,2020-12-17 03:06:53 UTC,53376873,1136,Joule,05_29_2020,1136_Joule_05_29_2020_projected
452,5,266.1606140136719,262.386474609375,Great Egret,True,295412073,kristenbrush,2020-12-17 03:13:53 UTC,53376807,1133,Joule,05_29_2020,1133_Joule_05_29_2020_projected
453,6,261.4439392089844,249.39430236816406,Great Egret,True,295412073,kristenbrush,2020-12-17 03:13:53 UTC,53376807,1133,Joule,05_29_2020,1133_Joule_05_29_2020_projected
454,7,267.2381896972656,262.44586181640625,Great Egret,True,295412073,kristenbrush,2020-12-17 03:13:53 UTC,53376807,1133,Joule,05_29_2020,1133_Joule_05_29_2020_projected
455,9,281.50146484375,281.330322265625,Great Egret,True,295412073,kristenbrush,2020-12-17 03:13:53 UTC,53376807,1133,Joule,05_29_2020,1133_Joule_05_29_2020_projected
456,10,268.1585693359375,281.28021240234375,Great Egret,True,295412073,kristenbrush,2020-12-17 03:13:53 UTC,53376807,1133,Joule,05_29_2020,1133_Joule_05_29_2020_projected
457,0,290.4503173828125,276.07403564453125,Great Egret,True,295617312,kristenbrush,2020-12-17 20:14:01 UTC,53376462,860,Jerrod,05_05_2020,860_Jerrod_05_05_2020_projected
458,1,272.7811584472656,259.5213317871094,Great Egret,True,295617312,kristenbrush,2020-12-17 20:14:01 UTC,53376462,860,Jerrod,05_05_2020,860_Jerrod_05_05_2020_projected
459,2,281.4031677246094,263.8836975097656,Great Egret,True,295617312,kristenbrush,2020-12-17 20:14:01 UTC,53376462,860,Jerrod,05_05_2020,860_Jerrod_05_05_2020_projected
460,4,285.07513427734375,264.282958984375,Great Egret,True,295617312,kristenbrush,2020-12-17 20:14:01 UTC,53376462,860,Jerrod,05_05_2020,860_Jerrod_05_05_2020_projected
461,8,280.43511962890625,272.2308044433594,Great Egret,True,295617312,kristenbrush,2020-12-17 20:14:01 UTC,53376462,860,Jerrod,05_05_2020,860_Jerrod_05_05_2020_projected
462,3,284.6134338378906,258.8694152832031,Great Egret,True,295617312,kristenbrush,2020-12-17 20:14:01 UTC,53376462,860,Jerrod,05_05_2020,860_Jerrod_05_05_2020_projected
463,7,275.6863708496094,261.8031311035156,Great Egret,True,295617312,kristenbrush,2020-12-17 20:14:01 UTC,53376462,860,Jerrod,05_05_2020,860_Jerrod_05_05_2020_projected
464,,,,,False,295617758,kristenbrush,2020-12-17 20:15:00 UTC,53379209,8581,CypressCity,04_29_2020,8581_CypressCity_04_29_2020_projected
465,0,268.87005615234375,272.76605224609375,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
466,1,269.23858642578125,266.7738342285156,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
467,2,249.33209228515625,268.144775390625,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
468,4,268.73870849609375,257.00457763671875,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
469,5,274.8263854980469,268.89923095703125,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
470,3,266.39886474609375,261.2115173339844,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
471,6,270.2566833496094,265.6609191894531,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
472,7,272.12982177734375,249.97897338867188,Great Egret,True,295626200,kristenbrush,2020-12-17 20:32:51 UTC,53379090,7564,StartMel,05_07_2020,7564_StartMel_05_07_2020_projected
473,,,,,False,295626210,kristenbrush,2020-12-17 20:32:54 UTC,53379214,8657,CypressCity,04_29_2020,8657_CypressCity_04_29_2020_projected
474,0,277.23736572265625,263.078857421875,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
475,1,258.584228515625,261.527099609375,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
476,3,272.5381164550781,269.6755676269531,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
477,4,287.7408142089844,268.2572021484375,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
478,2,255.1619415283203,247.60202026367188,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
479,5,270.5864562988281,255.7205810546875,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
480,6,277.2886657714844,245.8946075439453,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
481,8,263.9751281738281,265.2766418457031,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
482,7,282.804443359375,259.91558837890625,Great Egret,True,295631485,kristenbrush,2020-12-17 20:43:54 UTC,53376348,649,Jerrod,05_05_2020,649_Jerrod_05_05_2020_projected
483,1,272.4280090332031,256.3066101074219,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
484,3,258.4041748046875,270.3265075683594,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
485,4,253.5056610107422,247.88189697265625,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
486,5,250.7460174560547,239.20809936523438,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
487,2,251.1091766357422,254.20382690429688,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
488,6,257.5816345214844,233.10604858398438,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
489,7,226.2356719970703,231.35792541503906,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
490,8,254.1168975830078,247.78536987304688,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
491,9,254.79989624023438,232.64173889160156,Great Egret,True,295637221,kristenbrush,2020-12-17 20:57:53 UTC,53376499,1026,Vacation,05_29_2020,1026_Vacation_05_29_2020_projected
492,0,282.93328857421875,261.29046630859375,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
493,1,268.6620178222656,259.8174743652344,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
494,2,249.9422607421875,241.07119750976562,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
495,3,268.1274719238281,262.81298828125,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
496,4,276.65679931640625,251.77859497070312,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
497,6,247.7098388671875,243.7080535888672,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
498,7,278.4234313964844,260.5464782714844,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
499,9,243.8320770263672,257.2256774902344,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
500,5,282.5967102050781,249.4984130859375,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
501,8,226.91156005859375,266.6106872558594,Great Egret,True,295639433,kristenbrush,2020-12-17 21:06:49 UTC,53378801,4770,Vacation,05_29_2020,4770_Vacation_05_29_2020_projected
502,,,,,False,295639460,kristenbrush,2020-12-17 21:06:58 UTC,53379265,9161,CypressCity,04_29_2020,9161_CypressCity_04_29_2020_projected
503,1,240.1973876953125,228.52149963378906,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
504,2,250.3108367919922,229.3194122314453,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
505,3,505.6817321777344,395.1642761230469,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
506,4,250.80026245117188,228.61305236816406,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
507,5,268.5521240234375,273.1483154296875,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
508,8,254.92352294921875,192.54031372070312,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
509,9,257.1728820800781,227.5434112548828,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
510,7,266.608642578125,230.7647705078125,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
511,0,201.4329071044922,177.330810546875,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
512,6,255.42330932617188,201.97634887695312,Great Egret,True,295641696,kristenbrush,2020-12-17 21:14:08 UTC,53379296,9352,Joule,05_29_2020,9352_Joule_05_29_2020_projected
513,0,208.4366912841797,207.67774963378906,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
514,1,277.5038757324219,258.8517150878906,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
515,2,272.6640625,260.7840576171875,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
516,3,560.7809448242188,462.6157531738281,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
517,4,272.85198974609375,256.4320068359375,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
518,5,274.7891845703125,293.6192932128906,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
519,6,269.3231201171875,246.0865478515625,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
520,7,274.0808410644531,254.7346954345703,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
521,8,279.73358154296875,281.1912841796875,Great Egret,True,295643759,kristenbrush,2020-12-17 21:22:58 UTC,53377107,1215,Joule,05_29_2020,1215_Joule_05_29_2020_projected
522,,,,,False,295643941,kristenbrush,2020-12-17 21:23:39 UTC,53377816,2872,Vacation,05_29_2020,2872_Vacation_05_29_2020_projected
523,,,,,False,295644021,kristenbrush,2020-12-17 21:23:54 UTC,53377621,2547,StartMel,05_07_2020,2547_StartMel_05_07_2020_projected
524,,,,,False,295644031,kristenbrush,2020-12-17 21:23:57 UTC,53377220,1894,CypressCity,04_29_2020,1894_CypressCity_04_29_2020_projected
525,9,244.8192901611328,255.5409698486328,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
526,8,253.3403778076172,248.89930725097656,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
527,0,246.02337646484375,250.8585968017578,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
528,7,235.22604370117188,226.26498413085938,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
529,1,233.2737579345703,264.5348815917969,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
530,2,237.7713165283203,259.85491943359375,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
531,3,247.13853454589844,260.10308837890625,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
532,4,240.98155212402344,243.4522247314453,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
533,5,229.57923889160156,242.12454223632812,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
534,6,237.6354217529297,238.76416015625,Great Blue Heron,True,295679140,kristenbrush,2020-12-17 23:29:01 UTC,53376393,700,Vacation,05_29_2020,700_Vacation_05_29_2020_projected
535,0,213.57969665527344,202.7969207763672,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
536,2,296.9332580566406,273.7959899902344,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
537,3,586.583984375,478.0987243652344,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
538,1,281.887451171875,290.0071716308594,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
539,4,281.8456726074219,279.7706604003906,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
540,5,313.5227355957031,342.4919738769531,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
541,6,305.2962646484375,239.45985412597656,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
542,7,306.4339294433594,238.47079467773438,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
543,8,319.8614807128906,253.01194763183594,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
544,9,318.5175476074219,276.3394470214844,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
545,10,337.2015686035156,255.86988830566406,Great Egret,True,295687578,kristenbrush,2020-12-18 00:20:32 UTC,53376780,1127,Joule,05_29_2020,1127_Joule_05_29_2020_projected
546,1,284.3199768066406,250.45318603515625,Great Egret,True,295692239,kristenbrush,2020-12-18 00:56:43 UTC,53377921,3306,StartMel,05_07_2020,3306_StartMel_05_07_2020_projected
547,0,275.8995361328125,266.295654296875,Great Egret,True,295692239,kristenbrush,2020-12-18 00:56:43 UTC,53377921,3306,StartMel,05_07_2020,3306_StartMel_05_07_2020_projected
548,2,285.6024475097656,263.145751953125,Great Egret,True,295692239,kristenbrush,2020-12-18 00:56:43 UTC,53377921,3306,StartMel,05_07_2020,3306_StartMel_05_07_2020_projected
549,3,286.7427978515625,281.8998107910156,Great Egret,True,295692239,kristenbrush,2020-12-18 00:56:43 UTC,53377921,3306,StartMel,05_07_2020,3306_StartMel_05_07_2020_projected
550,7,299.14990234375,238.7191619873047,Great Egret,True,295692239,kristenbrush,2020-12-18 00:56:43 UTC,53377921,3306,StartMel,05_07_2020,3306_StartMel_05_07_2020_projected
551,6,290.0283203125,245.41749572753906,Great Egret,True,295692239,kristenbrush,2020-12-18 00:56:43 UTC,53377921,3306,StartMel,05_07_2020,3306_StartMel_05_07_2020_projected
552,5,255.30023193359375,263.0912322998047,Great Egret,True,295692239,kristenbrush,2020-12-18 00:56:43 UTC,53377921,3306,StartMel,05_07_2020,3306_StartMel_05_07_2020_projected
553,1,266.8489685058594,259.5159606933594,Great Egret,True,295701308,kristenbrush,2020-12-18 01:53:40 UTC,53378164,3462,Joule,05_29_2020,3462_Joule_05_29_2020_projected
554,2,272.4326477050781,237.09193420410156,Great Egret,True,295701308,kristenbrush,2020-12-18 01:53:40 UTC,53378164,3462,Joule,05_29_2020,3462_Joule_05_29_2020_projected
555,3,501.6329650878906,449.3157958984375,Great Egret,True,295701308,kristenbrush,2020-12-18 01:53:40 UTC,53378164,3462,Joule,05_29_2020,3462_Joule_05_29_2020_projected
556,4,257.7845153808594,256.14947509765625,Great Egret,True,295701308,kristenbrush,2020-12-18 01:53:40 UTC,53378164,3462,Joule,05_29_2020,3462_Joule_05_29_2020_projected
557,5,280.6139221191406,272.9547424316406,Great Egret,True,295701308,kristenbrush,2020-12-18 01:53:40 UTC,53378164,3462,Joule,05_29_2020,3462_Joule_05_29_2020_projected
558,6,254.58392333984375,235.003173828125,Great Egret,True,295701308,kristenbrush,2020-12-18 01:53:40 UTC,53378164,3462,Joule,05_29_2020,3462_Joule_05_29_2020_projected
559,7,238.5624542236328,244.71214294433594,Great Egret,True,295701308,kristenbrush,2020-12-18 01:53:40 UTC,53378164,3462,Joule,05_29_2020,3462_Joule_05_29_2020_projected
