"group_id","year","colony","colony_old","latitude","longitude","region","species","count","notes"
2829,2004,lox111,LOX111,26.531833,-80.294883,1,bcnh,25,
2829,2004,lox111,LOX111,26.531833,-80.294883,1,greg,32,
2829,2004,lox111,LOX111,26.531833,-80.294883,1,lbhe,60,
2829,2004,lox111,LOX111,26.531833,-80.294883,1,trhe,4,
2829,2004,lox111,LOX111,26.532117,-80.29435,1,anhi,2,
2829,2004,lox111,LOX111,26.532117,-80.29435,1,bcnh,3,
2829,2004,lox111,LOX111,26.532117,-80.29435,1,greg,2,
2829,2004,lox111,LOX111,26.532117,-80.29435,1,lbhe,11,
2829,2004,lox111,LOX111,26.532117,-80.29435,1,sneg,24,
2829,2004,lox111,LOX111,26.532117,-80.29435,1,trhe,1,
2829,2007,lox111,LOX111,26.530767,-80.294767,1,gbhe,1,
2829,2007,lox111,LOX111,26.530767,-80.294767,1,greg,28,
2829,2007,lox111,LOX111,26.530767,-80.294767,1,smhe,11,
2838,1997,2838,,26.5245,-80.352667,1,bcnh,1,
2838,1997,2838,,26.5245,-80.352667,1,greg,1,
2838,1997,2838,,26.5245,-80.352667,1,lbhe,55,
2838,1997,2838,,26.5245,-80.352667,1,trhe,2,
2838,1997,2838,,26.5245,-80.352667,1,whib,400,
2850,2005,2850,Lox 111,26.530567,-80.266283,1,whib,2458,
2851,2006,2851,,26.523017,-80.266383,1,sneg,81,
2852,2003,lox111_south,Lox 111 south,26.521817,-80.263733,1,anhi,5,
2852,2003,lox111_south,Lox 111 south,26.521817,-80.263733,1,bcnh,15,
2852,2003,lox111_south,Lox 111 south,26.521817,-80.263733,1,glib,2,
2852,2003,lox111_south,Lox 111 south,26.521817,-80.263733,1,lbhe,5,
2852,2003,lox111_south,Lox 111 south,26.521817,-80.263733,1,sneg,13,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,anhi,35,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,bcnh,30,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,glib,22,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,greg,25,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,lbhe,7,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,sneg,125,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,trhe,11,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,whib,100,
2852,2004,lox111_south,Lox 111 south,26.5223,-80.263567,1,wost,4,
2853,1994,2853,94061,26.522778,-80.253056,1,bcnh,9,
2853,1994,2853,94061,26.522778,-80.253056,1,caeg,162,
2853,1994,2853,94061,26.522778,-80.253056,1,lbhe,44,
2853,1994,2853,94061,26.522778,-80.253056,1,sneg,4,
2859,2000,outer_lox111_south,Lox 111 ?,26.517333,-80.2645,1,bcnh,40,
2859,2000,outer_lox111_south,Lox 111 ?,26.517333,-80.2645,1,gbhe,8,
2859,2000,outer_lox111_south,Lox 111 ?,26.517333,-80.2645,1,greg,58,
2859,2000,outer_lox111_south,Lox 111 ?,26.517333,-80.2645,1,lbhe,20,
2859,2000,outer_lox111_south,Lox 111 ?,26.517333,-80.2645,1,sneg,15,
2859,2000,outer_lox111_south,Lox 111 ?,26.517333,-80.2645,1,trhe,35,
2859,2000,outer_lox111_south,Lox 111 ?,26.517333,-80.2645,1,whib,900,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,anhi,25,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,bcnh,50,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,caeg,60,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,gbhe,2,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,greg,250,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,lbhe,60,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,sneg,55,
2859,2002,outer_lox111_south,Lox 111 ?,26.517167,-80.263,1,whib,2300,
2921,1996,weldon_north,Weldon North,26.509,-80.2595,1,bcnh,4,
2921,1996,weldon_north,Weldon North,26.509,-80.2595,1,gbhe,2,
2921,1996,weldon_north,Weldon North,26.509,-80.2595,1,greg,20,
2921,1996,weldon_north,Weldon North,26.509,-80.2595,1,trhe,27,
2921,1996,weldon_north,Weldon North,26.509833,-80.2585,1,bcnh,2,
2921,1996,weldon_north,Weldon North,26.509833,-80.2585,1,gbhe,5,
2921,1996,weldon_north,Weldon North,26.509833,-80.2585,1,greg,12,
2921,1997,weldon_north,Weldon North,26.508667,-80.260167,1,bcnh,1,
2921,1997,weldon_north,Weldon North,26.508667,-80.260167,1,gbhe,1,
2921,1997,weldon_north,Weldon North,26.508667,-80.260167,1,greg,25,
2921,1997,weldon_north,Weldon North,26.508667,-80.260167,1,lbhe,1,
2921,1997,weldon_north,Weldon North,26.508667,-80.260167,1,trhe,40,
2921,2000,weldon_north,Weldon North,26.509667,-80.258833,1,greg,80,
2921,2000,weldon_north,Weldon North,26.509667,-80.258833,1,trhe,28,
2929,1996,lox_ramp,LOXRAMP,26.494667,-80.223333,1,bcnh,2,
2929,1996,lox_ramp,LOXRAMP,26.494667,-80.223333,1,caeg,180,
2929,1996,lox_ramp,LOXRAMP,26.494667,-80.223333,1,lbhe,1,
2929,2000,lox_ramp,LOXRAMP,26.4985,-80.223167,1,bcnh,10,
2929,2000,lox_ramp,LOXRAMP,26.4985,-80.223167,1,glib,15,
2929,2000,lox_ramp,LOXRAMP,26.4985,-80.223167,1,lbhe,30,
2929,2000,lox_ramp,LOXRAMP,26.4985,-80.223167,1,sneg,25,
2929,2000,lox_ramp,LOXRAMP,26.4985,-80.223167,1,trhe,1,
2929,2008,lox_ramp,LOXRAMP,26.4965,-80.22288,1,lbhe,680,
2929,2008,lox_ramp,LOXRAMP,26.4965,-80.22288,1,whib,180,
2929,2012,lox_ramp,LOXRAMP,26.49511,-80.22533,1,whib,336,
2929,2013,lox_ramp,Lox Ramp,26.49511,-80.22533,1,greg,116,
2929,2013,lox_ramp,Lox Ramp,26.49511,-80.22533,1,whib,800,
2929,2014,lox_ramp,Lox Ramp,26.49511,-80.22533,1,greg,170,
2929,2014,lox_ramp,Lox Ramp,26.49511,-80.22533,1,whib,254,
2929,2015,lox_ramp,Lox Ramp,26.49511,-80.22533,1,anhi,1778,"1s indicate presence"
2929,2015,lox_ramp,Lox Ramp,26.49511,-80.22533,1,greg,78,"1s indicate presence"
2929,2015,lox_ramp,Lox Ramp,26.49511,-80.22533,1,lbhe,1,"1s indicate presence"
2929,2015,lox_ramp,Lox Ramp,26.49511,-80.22533,1,whib,1700,"1s indicate presence"
2929,2016,lox_ramp,LOX ramp,26.49511,-80.22533,1,greg,100,
2929,2016,lox_ramp,LOX ramp,26.49511,-80.22533,1,lada,150,
2929,2016,lox_ramp,LOX ramp,26.49511,-80.22533,1,trhe,20,
2929,2016,lox_ramp,LOX ramp,26.49511,-80.22533,1,whib,517,
2929,2017,lox_ramp,LoxRamp,26.49446,-80.22302,1,greg,74,"1s indicate presence"
2929,2017,lox_ramp,LoxRamp,26.49446,-80.22302,1,lada,80,"1s indicate presence"
2929,2017,lox_ramp,LoxRamp,26.49446,-80.22302,1,smda,1,"1s indicate presence"
2929,2018,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,gbhe,1,"1s indicate presence"
2929,2018,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,greg,287,"1s indicate presence"
2929,2018,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,lada,586,"1s indicate presence"
2929,2018,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,lbhe,1,"1s indicate presence"
2929,2018,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,rosp,1,"1s indicate presence"
2929,2018,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,sneg,224,"1s indicate presence"
2929,2018,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,trhe,1,"1s indicate presence"
2929,2020,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,greg,61,
2929,2020,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,lbhe,16,
2929,2020,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,rosp,4,
2929,2020,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,smwh,60,
2929,2020,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,sneg,37,
2929,2020,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,trhe,9,
2929,2020,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,whib,7,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,caeg,60,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,greg,220,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,lbhe,180,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,rosp,3,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,smhe,30,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,smwh,100,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,sneg,453,
2929,2021,lox_ramp,Lox Ramp/011,26.49511,-80.22533,1,trhe,292,
2932,2003,2932,LOX 111,26.5005,-80.263,1,greg,100,
2943,2002,weldon,Weldon,26.490983,-80.267267,1,gbhe,2,
2943,2002,weldon,Weldon,26.491717,-80.267483,1,gbhe,2,
2943,2004,weldon,Weldon,26.491,-80.267217,1,gbhe,2,
2943,2004,weldon,Weldon,26.491,-80.267217,1,trhe,8,
2943,2009,weldon,Weldon,26.49117,-80.26712,1,greg,99,
2943,2011,weldon,Weldon,26.49117,-80.26712,1,greg,150,
2943,2011,weldon,Weldon,26.49117,-80.26712,1,whib,3000,
2943,2012,weldon,Weldon,26.49117,-80.26712,1,greg,74,
2943,2013,weldon,Weldon,26.49117,-80.26712,1,greg,74,
2953,2003,uzume,Uzume,26.393183,-80.337067,1,anhi,1,
2953,2003,uzume,Uzume,26.393233,-80.336833,1,anhi,2,
2953,2003,uzume,Uzume,26.393717,-80.336967,1,anhi,1,
2953,2003,uzume,Uzume,26.393783,-80.336817,1,anhi,1,
2953,2003,uzume,Uzume,26.39395,-80.336833,1,anhi,1,
2953,2003,uzume,Uzume,26.3942,-80.33805,1,anhi,2,
2953,2003,uzume,Uzume,26.394333,-80.339683,1,anhi,2,
2953,2003,uzume,Uzume,26.394683,-80.338583,1,anhi,1,
2953,2006,uzume,Uzume,26.392733,-80.339017,1,greg,6,
2953,2007,uzume,Uzume,26.393933,-80.338683,1,anhi,2,
2953,2007,uzume,Uzume,26.393933,-80.338683,1,gbhe,1,
2953,2007,uzume,Uzume,26.393933,-80.338683,1,greg,28,
2953,2008,uzume,Uzume,26.393933,-80.338683,1,greg,8,
2953,2009,uzume,Uzume,26.393933,-80.338683,1,anhi,6,
2953,2009,uzume,Uzume,26.393933,-80.338683,1,gbhe,2,
2953,2009,uzume,Uzume,26.393933,-80.338683,1,greg,36,
2953,2010,uzume,Uzume,26.393933,-80.338683,1,greg,22,
2953,2011,uzume,Uzume,26.393933,-80.338683,1,greg,40,
2953,2012,uzume,Uzume,26.393933,-80.338683,1,greg,39,
2953,2013,uzume,Uzume,26.393933,-80.338683,1,greg,26,
2961,2007,uzed,UZED,26.3922,-80.312267,1,anhi,36,
2961,2007,uzed,UZED,26.3922,-80.312267,1,greg,118,
2961,2007,uzed,UZED,26.3922,-80.312267,1,lbhe,5,
2961,2007,uzed,UZED,26.3922,-80.312267,1,smhe,15,
2961,2008,uzed,UZED,26.3922,-80.312267,1,greg,4,
2961,2009,uzed,UZED,26.3922,-80.312267,1,greg,19,
2965,1993,venus,Venus,26.4,-80.25,1,bcnh,1,
2965,1993,venus,Venus,26.4,-80.25,1,whib,4,
2965,1994,venus,Venus,26.4,-80.251389,1,anhi,20,
2965,1994,venus,Venus,26.4,-80.251389,1,caeg,30,
2965,1994,venus,Venus,26.4,-80.251389,1,gbhe,1,
2965,1994,venus,Venus,26.4,-80.251389,1,greg,17,
2965,1995,venus,Venus,26.397,-80.250167,1,greg,1,
2965,1995,venus,Venus,26.397833,-80.250167,1,greg,1,
2965,1995,venus,Venus,26.398167,-80.2515,1,greg,2,
2965,1995,venus,Venus,26.399333,-80.250167,1,gbhe,1,
2965,1995,venus,Venus,26.399333,-80.250167,1,greg,5,
2965,1996,venus,Venus,26.398,-80.250667,1,greg,10,
2965,1996,venus,Venus,26.399833,-80.2505,1,greg,1,
2965,1996,venus,Venus,26.400333,-80.2505,1,greg,2,
2965,1997,venus,Venus,26.395,-80.247167,1,bcnh,27,
2965,1997,venus,Venus,26.395,-80.247167,1,caeg,55,
2965,1997,venus,Venus,26.395,-80.247167,1,lbhe,100,
2965,1997,venus,Venus,26.395,-80.247167,1,sneg,6,
2965,1997,venus,Venus,26.395,-80.247167,1,trhe,1,
2965,1997,venus,Venus,26.395,-80.247167,1,whib,471,
2965,1997,venus,Venus,26.399,-80.249667,1,gbhe,2,
2965,1997,venus,Venus,26.399,-80.249667,1,greg,8,
2965,2000,venus,Venus,26.398167,-80.250167,1,bcnh,1,
2965,2000,venus,Venus,26.398167,-80.250167,1,greg,5,
2965,2000,venus,Venus,26.398167,-80.250167,1,lbhe,18,
2965,2000,venus,Venus,26.398167,-80.250167,1,trhe,4,
2965,2002,venus,Venus,26.397667,-80.2525,1,greg,90,
2965,2002,venus,Venus,26.397667,-80.2525,1,sneg,40,
2965,2002,venus,Venus,26.4001,-80.2495,1,anhi,13,
2965,2003,venus,Venus,26.395883,-80.25095,1,anhi,6,
2965,2003,venus,Venus,26.396117,-80.249333,1,anhi,6,
2965,2003,venus,Venus,26.396117,-80.249333,1,lbhe,19,
2965,2003,venus,Venus,26.396117,-80.249333,1,trhe,1,
2965,2003,venus,Venus,26.397667,-80.2525,1,greg,40,
2965,2003,venus,Venus,26.397783,-80.2503,1,anhi,4,
2965,2003,venus,Venus,26.397783,-80.2503,1,glib,4,
2965,2003,venus,Venus,26.397783,-80.2503,1,greg,10,
2965,2003,venus,Venus,26.397783,-80.2503,1,trhe,9,
2965,2003,venus,Venus,26.400033,-80.2484,1,anhi,2,
2965,2003,venus,Venus,26.400117,-80.249417,1,anhi,10,
2965,2003,venus,Venus,26.400683,-80.249333,1,anhi,2,
2965,2003,venus,Venus,26.4014,-80.249783,1,anhi,2,
2965,2004,venus,Venus,26.397667,-80.2525,1,greg,55,
2965,2005,venus,Venus,26.399983,-80.2507,1,greg,27,
2965,2006,venus,Venus,26.398533,-80.24925,1,greg,73,
2965,2006,venus,Venus,26.398533,-80.24925,1,sneg,140,
2965,2006,venus,Venus,26.398533,-80.24925,1,whib,200,
2965,2007,venus,Venus,26.39895,-80.249917,1,anhi,26,
2965,2007,venus,Venus,26.39895,-80.249917,1,greg,280,
2965,2007,venus,Venus,26.39895,-80.249917,1,lbhe,5,
2965,2007,venus,Venus,26.39895,-80.249917,1,smhe,28,
2965,2008,venus,Venus,26.39895,-80.249917,1,greg,114,
2965,2008,venus,Venus,26.39895,-80.249917,1,smhe,29,
2965,2008,venus,Venus,26.39895,-80.249917,1,whib,36,
2965,2009,venus,Venus,26.39895,-80.249917,1,greg,131,
2965,2009,venus,Venus,26.39895,-80.249917,1,smhe,181,
2965,2009,venus,Venus,26.39895,-80.249917,1,whib,1488,
2965,2010,venus,Venus,26.39895,-80.249917,1,gbhe,2,
2965,2010,venus,Venus,26.39895,-80.249917,1,greg,120,
2965,2010,venus,Venus,26.39895,-80.249917,1,smhe,4,
2965,2011,venus,Venus,26.39895,-80.249917,1,greg,300,
2965,2011,venus,Venus,26.39895,-80.249917,1,whib,1000,
2965,2012,venus,Venus,26.39895,-80.249917,1,greg,240,
2965,2020,venus,Venus,26.39895,-80.24992,1,greg,6,
2965,2021,venus,Venus,26.39895,-80.24992,1,greg,21,
2968,1995,2968,Venus,26.395,-80.247167,1,bcnh,6,
2968,1995,2968,Venus,26.395,-80.247167,1,caeg,8,
2968,1995,2968,Venus,26.395,-80.247167,1,lbhe,17,
2968,1995,2968,Venus,26.395,-80.247167,1,sneg,4,
2968,1996,2968,Venus,26.395167,-80.247333,1,bcnh,15,
2968,1996,2968,Venus,26.395167,-80.247333,1,caeg,100,
2968,1996,2968,Venus,26.395167,-80.247333,1,lbhe,75,
3006,1994,3006,94083,26.412889,-80.26,1,bcnh,1,
3006,1994,3006,94083,26.412889,-80.26,1,caeg,70,
3012,1995,3012,95012,26.417,-80.2415,1,bcnh,100,
3012,1995,3012,95012,26.417,-80.2415,1,caeg,15,
3012,1995,3012,95012,26.417,-80.2415,1,greg,10,
3012,1995,3012,95012,26.417,-80.2415,1,lbhe,170,
3012,1995,3012,95012,26.417,-80.2415,1,sneg,35,
3020,1994,race_track,race track,26.423056,-80.247778,1,bcnh,10,
3020,1994,race_track,race track,26.423056,-80.247778,1,caeg,8,
3020,1994,race_track,race track,26.423056,-80.247778,1,greg,15,
3020,1994,race_track,race track,26.423056,-80.247778,1,lbhe,170,
3020,1994,race_track,race track,26.423056,-80.247778,1,sneg,5,
3020,1996,race_track,race track,26.425833,-80.240833,1,bcnh,15,
3020,1996,race_track,race track,26.425833,-80.240833,1,lbhe,85,
3020,1996,race_track,race track,26.425833,-80.240833,1,sneg,1,
3020,1996,race_track,race track,26.425833,-80.240833,1,whib,800,
3020,2000,race_track,race track,26.424333,-80.2425,1,bcnh,15,
3020,2000,race_track,race track,26.424333,-80.2425,1,glib,30,
3020,2000,race_track,race track,26.424333,-80.2425,1,greg,15,
3020,2000,race_track,race track,26.424333,-80.2425,1,lbhe,30,
3020,2000,race_track,race track,26.424333,-80.2425,1,trhe,65,
3020,2000,race_track,race track,26.424333,-80.2425,1,whib,15,
3039,1993,lox99,Lox 99,26.44,-80.39,1,caeg,113,
3039,1993,lox99,Lox 99,26.44,-80.39,1,sneg,112,
3039,1993,lox99,Lox 99,26.44,-80.39,1,whib,125,
3039,1995,lox99,Lox 99,26.440667,-80.390167,1,bcnh,6,
3039,1995,lox99,Lox 99,26.440667,-80.390167,1,caeg,40,
3039,1995,lox99,Lox 99,26.440667,-80.390167,1,greg,250,
3039,1995,lox99,Lox 99,26.440667,-80.390167,1,whib,5,
3039,1996,lox99,Lox 99,26.439167,-80.392167,1,bcnh,2,
3039,1996,lox99,Lox 99,26.439167,-80.392167,1,caeg,200,
3039,1996,lox99,Lox 99,26.439167,-80.392167,1,greg,310,
3039,2000,lox99,Lox 99,26.4355,-80.392,1,greg,200,
3039,2002,lox99,Lox 99,26.439167,-80.391833,1,anhi,100,
3039,2002,lox99,Lox 99,26.439167,-80.391833,1,greg,600,
3039,2002,lox99,Lox 99,26.439167,-80.391833,1,sneg,80,
3039,2002,lox99,Lox 99,26.439167,-80.391833,1,trhe,40,
3039,2002,lox99,Lox 99,26.439167,-80.391833,1,whib,3230,
3039,2003,lox99,Lox 99,26.439167,-80.391833,1,bcnh,5,
3039,2003,lox99,Lox 99,26.439167,-80.391833,1,greg,5,
3039,2003,lox99,Lox 99,26.439167,-80.391833,1,sneg,300,
3039,2003,lox99,Lox 99,26.439167,-80.391833,1,whib,800,
3039,2004,lox99,Lox 99,26.439167,-80.391833,1,greg,220,
3039,2004,lox99,Lox 99,26.439167,-80.391833,1,whib,1000,
3039,2005,lox99,Lox 99,26.439933,-80.391217,1,greg,935,
3039,2005,lox99,Lox 99,26.439933,-80.391217,1,sneg,134,
3039,2005,lox99,Lox 99,26.439933,-80.391217,1,whib,536,
3039,2006,lox99,Lox 99,26.4368,-80.3909,1,greg,1136,
3039,2006,lox99,Lox 99,26.4368,-80.3909,1,sneg,900,
3039,2007,lox99,Lox 99,26.438217,-80.390533,1,anhi,7,
3039,2007,lox99,Lox 99,26.438217,-80.390533,1,greg,202,
3039,2007,lox99,Lox 99,26.438217,-80.390533,1,lbhe,11,
3039,2007,lox99,Lox 99,26.438217,-80.390533,1,smhe,1540,
3039,2008,lox99,Lox 99,26.438217,-80.390533,1,greg,221,
3039,2008,lox99,Lox 99,26.438217,-80.390533,1,smhe,140,
3039,2008,lox99,Lox 99,26.438217,-80.390533,1,whib,892,
3039,2009,lox99,Lox 99,26.438217,-80.390533,1,anhi,14,
3039,2009,lox99,Lox 99,26.438217,-80.390533,1,greg,430,
3039,2009,lox99,Lox 99,26.438217,-80.390533,1,rosp,4,
3039,2009,lox99,Lox 99,26.438217,-80.390533,1,whib,2198,
3039,2010,lox99,Lox 99,26.438217,-80.390533,1,greg,301,
3039,2010,lox99,Lox 99,26.438217,-80.390533,1,smhe,337,
3039,2010,lox99,Lox 99,26.438217,-80.390533,1,whib,489,
3039,2011,lox99,Lox 99,26.438217,-80.390533,1,greg,250,
3039,2011,lox99,Lox 99,26.438217,-80.390533,1,whib,3000,
3039,2012,lox99,Lox 99,26.438217,-80.390533,1,greg,378,
3039,2012,lox99,Lox 99,26.438217,-80.390533,1,rosp,5,
3039,2012,lox99,Lox 99,26.438217,-80.390533,1,whib,135,
3039,2013,lox99,Lox 99,26.438217,-80.390533,1,greg,302,
3039,2013,lox99,Lox 99,26.438217,-80.390533,1,rosp,1,
3039,2013,lox99,Lox 99,26.438217,-80.390533,1,smhe,119,
3039,2013,lox99,Lox 99,26.438217,-80.390533,1,whib,4000,
3039,2014,lox99,LOX 99,26.438217,-80.390533,1,greg,500,
3039,2014,lox99,LOX 99,26.438217,-80.390533,1,whib,3520,
3039,2015,lox99,LOX 99,26.43822,-80.39053,1,anhi,3521,"1s indicate presence"
3039,2015,lox99,LOX 99,26.43822,-80.39053,1,greg,221,"1s indicate presence"
3039,2015,lox99,LOX 99,26.43822,-80.39053,1,lbhe,1,"1s indicate presence"
3039,2015,lox99,LOX 99,26.43822,-80.39053,1,sneg,400,"1s indicate presence"
3039,2015,lox99,LOX 99,26.43822,-80.39053,1,whib,2900,"1s indicate presence"
3039,2016,lox99,LOX 99,26.43822,-80.39053,1,greg,500,"1s indicate presence"
3039,2016,lox99,LOX 99,26.43822,-80.39053,1,trhe,1,"1s indicate presence"
3039,2016,lox99,LOX 99,26.43822,-80.39053,1,whib,6800,"1s indicate presence"
3039,2017,lox99,Lox99,26.43822,-80.39053,1,greg,539,
3039,2017,lox99,Lox99,26.43822,-80.39053,1,lada,136,
3039,2017,lox99,Lox99,26.43822,-80.39053,1,rosp,2,
3039,2017,lox99,Lox99,26.43822,-80.39053,1,sneg,15,
3039,2017,lox99,Lox99,26.43822,-80.39053,1,whib,1322,
3039,2018,lox99,Lox 99,26.43822,-80.39053,1,gbhe,1,"1s indicate presence"
3039,2018,lox99,Lox 99,26.43822,-80.39053,1,greg,760,"1s indicate presence"
3039,2018,lox99,Lox 99,26.43822,-80.39053,1,lada,99,"1s indicate presence"
3039,2018,lox99,Lox 99,26.43822,-80.39053,1,lbhe,1,"1s indicate presence"
3039,2018,lox99,Lox 99,26.43822,-80.39053,1,rosp,2,"1s indicate presence"
3039,2018,lox99,Lox 99,26.43822,-80.39053,1,sneg,32,"1s indicate presence"
3039,2018,lox99,Lox 99,26.43822,-80.39053,1,trhe,1,"1s indicate presence"
3039,2020,lox99,Lox 99,26.43822,-80.39053,1,greg,287,
3039,2020,lox99,Lox 99,26.43822,-80.39053,1,lbhe,80,
3039,2020,lox99,Lox 99,26.43822,-80.39053,1,smwh,240,
3039,2020,lox99,Lox 99,26.43822,-80.39053,1,trhe,64,
3039,2020,lox99,Lox 99,26.43822,-80.39053,1,whib,1200,
3039,2021,lox99,Lox 99,26.43822,-80.39053,1,greg,475,
3039,2021,lox99,Lox 99,26.43822,-80.39053,1,lbhe,23,
3039,2021,lox99,Lox 99,26.43822,-80.39053,1,rosp,21,
3039,2021,lox99,Lox 99,26.43822,-80.39053,1,sneg,200,
3039,2021,lox99,Lox 99,26.43822,-80.39053,1,trhe,14,
3039,2021,lox99,Lox 99,26.43822,-80.39053,1,whib,800,
3081,2002,lox70,Lox 70,26.4375,-80.243017,1,anhi,40,
3081,2002,lox70,Lox 70,26.4375,-80.243017,1,caeg,60,
3081,2002,lox70,Lox 70,26.4375,-80.243017,1,greg,200,
3081,2002,lox70,Lox 70,26.4375,-80.243017,1,lbhe,11,
3081,2002,lox70,Lox 70,26.4375,-80.243017,1,sneg,150,
3081,2002,lox70,Lox 70,26.4375,-80.243017,1,whib,3300,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,anhi,150,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,bcnh,250,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,caeg,100,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,glib,50,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,greg,400,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,sneg,350,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,trhe,20,
3081,2003,lox70,Lox 70,26.4375,-80.243,1,whib,1100,
3081,2004,lox70,Lox 70,26.4375,-80.243,1,whib,8000,
3081,2007,lox70,LOX70,26.435483,-80.23395,1,lbhe,307,
3081,2008,lox70,LOX70,26.4351,-80.2372,1,whib,800,
3081,2010,lox70,LOX70,26.43477,-80.23314,1,whib,2700,
3106,1994,3106,94038,26.448889,-80.394167,1,greg,200,
3106,1994,3106,94038,26.448889,-80.394167,1,whib,30,
3125,2011,3125,New 3 FEB 21,26.44641,-80.33779,1,greg,49,
3134,1994,3134,94009,26.450556,-80.276944,1,bcnh,1,
3134,1994,3134,94009,26.450556,-80.276944,1,caeg,85,
3134,1994,3134,94009,26.450556,-80.276944,1,greg,10,
3134,1994,3134,94009,26.450556,-80.276944,1,lbhe,55,
3136,1994,volta,Volta,26.45,-80.264722,1,gbhe,7,
3136,2000,volta,Volta,26.449833,-80.262833,1,gbhe,1,
3136,2000,volta,Volta,26.449833,-80.262833,1,lbhe,18,
3136,2003,volta,Volta,26.450183,-80.263283,1,anhi,5,
3136,2003,volta,Volta,26.450183,-80.263283,1,bcnh,5,
3136,2003,volta,Volta,26.450183,-80.263283,1,lbhe,25,
3136,2003,volta,Volta,26.450183,-80.263283,1,trhe,1,
3136,2004,volta,Volta,26.45015,-80.2633,1,anhi,1,
3136,2004,volta,Volta,26.45015,-80.2633,1,bcnh,12,
3136,2004,volta,Volta,26.45015,-80.2633,1,lbhe,100,
3136,2007,volta,Volta,26.450367,-80.262,1,anhi,16,
3136,2007,volta,Volta,26.450367,-80.262,1,greg,77,
3136,2007,volta,Volta,26.450367,-80.262,1,lbhe,111,
3136,2007,volta,Volta,26.450367,-80.262,1,smhe,2,
3136,2008,volta,Volta,26.4501,-80.262867,1,greg,12,
3136,2010,volta,Volta,26.4501,-80.262867,1,greg,14,
3136,2011,volta,Volta,26.4501,-80.262867,1,greg,30,
3136,2012,volta,Volta,26.4501,-80.262867,1,greg,39,
3136,2013,volta,Volta,26.4501,-80.262867,1,greg,27,
3136,2014,volta,Volta,26.4501,-80.262867,1,greg,28,
3142,1995,3142,95010,26.445167,-80.258833,1,greg,50,
3145,2002,3145,36,26.4445,-80.255,1,greg,85,
3168,1993,newcol2,NEWCOL2,26.458333,-80.241667,1,gbhe,5,
3168,1993,newcol2,NEWCOL2,26.458333,-80.241667,1,whib,100,
3168,1995,newcol2,NEWCOL2,26.457167,-80.235167,1,bcnh,1,
3168,1995,newcol2,NEWCOL2,26.457167,-80.235167,1,lbhe,23,
3168,1995,newcol2,NEWCOL2,26.457333,-80.236833,1,bcnh,10,
3168,1995,newcol2,NEWCOL2,26.457333,-80.236833,1,lbhe,3,
3168,1995,newcol2,NEWCOL2,26.458667,-80.240333,1,gbhe,3,
3168,1995,newcol2,NEWCOL2,26.458667,-80.240333,1,greg,170,
