"year","date","colony","colony_old","latitude","longitude","start_transect","end_transect","start_time","end_time","observer","photo_sets","photos","species","behavior","count","notes"
2023,2023-05-18,alley_north,Alley North,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9456-9540,whib,nesting,300,"Many ROSP"
2023,2023-05-18,auster,Auster,,,1,23,0.28472222222222221,0.375,"L. Garner",9207-9597,9225-9235,greg,roosting,11,"big GREG chicks in canopy, counted as roosting"
2023,2023-05-18,auster,Auster,,,1,23,0.28472222222222221,0.375,"J. Tenney",9207-9597,9225-9235,greg,nesting,11,""
2023,2023-05-18,diana,Diana,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9254-9266,greg,roosting,35,"Big GREG chicks counted as roosting"
2023,2023-05-18,diana,Diana,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9254-9266,greg,nesting,40,""
2023,2023-05-18,forseti,Forseti,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9275-9280,greg,roosting,1,""
2023,2023-05-18,forseti,Forseti,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9275-9280,greg,nesting,1,""
2023,2023-05-18,hidden,Hidden,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9246-9253,greg,roosting,4,"no WHIBs or SMWH present, small island in North is empty"
2023,2023-05-18,hidden,Hidden,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9246-9253,greg,nesting,5,""
2023,2023-05-18,horus,Horus,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,92-96-9340,gbhe,nesting,2,""
2023,2023-05-18,horus,Horus,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,92-96-9340,greg,roosting,11,""
2023,2023-05-18,horus,Horus,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,92-96-9340,greg,nesting,14,""
2023,2023-05-18,jetport_south,Jetport South,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9267-9274,wost,nesting,10,"WOST still have active nests with chicks"
2023,2023-05-18,jetport_south,Jetport South,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9267-9274,wost,nesting,6,""
2023,2023-05-18,jupiter,Jupiter,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9341-9344,greg,roosting,3,"GREG in south end"
2023,2023-05-18,jupiter,Jupiter,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9341-9344,greg,nesting,3,""
2023,2023-05-18,little_a,Little D/Little A,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9233-9245,greg,roosting,31,"Big GREG chicks in canopy, some standing in water outside of colony"
2023,2023-05-18,little_a,Little D/Little A,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9233-9245,greg,nesting,50,""
2023,2023-05-18,nanse,Nanse,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9428-9454,greg,roosting,35,"Chicks of SNEG or LBHE, confirmed with binocs that they are not WHIB"
2023,2023-05-18,nanse,Nanse,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9428-9454,greg,nesting,75,""
2023,2023-05-18,nanse,Nanse,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9428-9454,sneg,roosting,40,"Chicks of SNEG or LBHE, confirmed with binocs that they are not WHIB"
2023,2023-05-18,rhea,Rhea,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9540-9583,greg,roosting,80,"Large GREG chicks in canopy, counted as roosting, 2 LBHE chicks chasing parent. SMWHT are either LBHE or SNEG nests with white chicks, 2 circles of photos, SMWH on second island photographed"
2023,2023-05-18,rhea,Rhea,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9540-9583,greg,nesting,240,"About half SNEG"
2023,2023-05-18,rhea,Rhea,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9540-9583,smwh,nesting,30,"Large GREG chicks in canopy, counted as roosting, 2 LBHE chicks chasing parent. SMWHT are either LBHE or SNEG nests with white chicks, 2 circles of photos, SMWH on second island photographed"
2023,2023-05-18,shamash,Shamash,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9584-9595,greg,roosting,26,"Large GREG chicks"
2023,2023-05-18,shamash,Shamash,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9584-9595,greg,nesting,35,""
2023,2023-05-18,vacation,Vacation,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9281-9295,greg,roosting,3,""
2023,2023-05-18,vacation,Vacation,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9281-9295,greg,nesting,4,""
2023,2023-05-18,vulture,Vulture,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9345-9371,gbhe,nesting,10,""
2023,2023-05-18,vulture,Vulture,,,1,23,0.28472222222222199,0.375,"L. Garner",9207-9597,9345-9371,greg,roosting,6,""
2023,2023-05-18,vulture,Vulture,,,1,23,0.28472222222222199,0.375,"J. Tenney",9207-9597,9345-9371,greg,nesting,11,""
2023,2023-05-19,,104?,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9926-,greg,roosting,26,"GPS died, check with photos"
2023,2023-05-19,,104?,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9926-,greg,roosting,30,""
2023,2023-05-19,,56?,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,no photos,greg,roosting,10,""
2023,2023-05-19,,56?,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,no photos,greg,nesting,10,"GPS died, check with photos"
2023,2023-05-19,,51,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,No photos,greg,nesting,34,""
2023,2023-05-19,,38,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9742-9796,smwh,nesting,50,"WHIB are mostly settled and incubating, several islands"
2023,2023-05-19,,? In bwt 112 and 63,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,0018-0028,smwh,roosting,80,""
2023,2023-05-19,,? In bwt 112 and 63,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,0018-0028,smwh,nesting,140,"SNEG and LBHE present"
2023,2023-05-19,,78,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,0068-0083,smwh,roosting,40,""
2023,2023-05-19,,78,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,0068-0083,smwh,nesting,120,"double check april photos for coordinate matching, SNEG and LBHE present"
2023,2023-05-19,,38,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9742-9796,sneg,roosting,100,""
2023,2023-05-19,,38,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9742-9796,whib,roosting,200,""
2023,2023-05-19,,38,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9742-9796,whib,nesting,400,"WHIB are mostly settled and incubating, several islands"
2023,2023-05-19,10,10,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9797-9815,greg,roosting,66,"Big GREG chicks counted as roosting, parents present feeding chicks"
2023,2023-05-19,10,10,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9797-9815,greg,roosting,65,"Some had 2+ GREG chicks in nests"
2023,2023-05-19,10,10,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9797-9815,sneg,nesting,3,"Big GREG chicks counted as roosting, parents present feeding chicks"
2023,2023-05-19,103,103,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9909-9917,greg,roosting,17,"Big GREG chicks"
2023,2023-05-19,103,103,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9909-9917,greg,roosting,30,""
2023,2023-05-19,103,103,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9909-9917,smwh,nesting,5,"Big GREG chicks"
2023,2023-05-19,103,103,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9909-9917,sneg,roosting,15,""
2023,2023-05-19,112,112,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,0004-0017,smwh,nesting,160,"check april photos for gps matching, LBHE present"
2023,2023-05-19,113,113,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,67,smwh,nesting,120,"double check april photos for coordinate matching, SNEG and LBHE present"
2023,2023-05-19,115,115,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,0044-0066,rosp,nesting,1,"new, close to 113, check previous month, all of these colonies are very close to one another"
2023,2023-05-19,115,115,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,0044-0066,smwh,roosting,50,""
2023,2023-05-19,115,115,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,0044-0066,smwh,nesting,60,"new, close to 113, check previous month, all of these colonies are very close to one another"
2023,2023-05-19,42,42,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9723-9741,greg,roosting,16,"Big GREG chicks counted as roosting, SMWH SNEG?"
2023,2023-05-19,42,42,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9723-9741,greg,roosting,50,""
2023,2023-05-19,42,42,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9723-9741,smwh,nesting,14,"Big GREG chicks counted as roosting, SMWH SNEG?"
2023,2023-05-19,42,42,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9723-9741,sneg,roosting,30,""
2023,2023-05-19,43,43,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9898-9908,greg,roosting,100,""
2023,2023-05-19,43,43,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9898-9908,smwh,nesting,130,"SMWH are probably SNEG or LBHE chicks"
2023,2023-05-19,63,63,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,0029-0043,smwh,roosting,60,"LBHE adults flying around"
2023,2023-05-19,63,63,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,0029-0043,smwh,nesting,120,"SNEG and LBHE present"
2023,2023-05-19,lox73,Tyr,,,24,34,0.29166666666666669,0.38194444444444442,"E. Leal",9599-0083,9628-9647,smwh,roosting,75,"mix of SMHE with juveniles"
2023,2023-05-19,lox73,Tyr,,,24,34,0.29166666666666669,0.38194444444444442,"L. Garner",9599-0083,9628-9647,smwh,nesting,60,"SMWH are probably SNEG or LBHE, TRHE present, No WHIB"
2023,2023-05-19,lox73,Lox73/Tyche?,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9648-9658,smwh,roosting,25,""
2023,2023-05-19,lox73,Lox73/Tyche?,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9648-9658,smwh,nesting,15,"check map, prob SNEG or LBHE chicks, no WHIB"
2023,2023-05-19,lox99,Lox99,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9659-9718,greg,roosting,200,"GREG chicks in canopy, SNEG chicks in canopy too"
2023,2023-05-19,lox99,Lox99,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9659-9718,greg,roosting,300,"fledglings"
2023,2023-05-19,lox99,Lox99,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9659-9718,sneg,roosting,200,"fledglings"
2023,2023-05-19,lox99,Lox99,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9659-9718,sneg,nesting,200,"GREG chicks in canopy, SNEG chicks in canopy too"
2023,2023-05-19,lox_ramp,LoxRamp/11,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9816-9864,greg,roosting,200,"ROSP and GREG fledglings present, some WHIBS popcorning(courting)"
2023,2023-05-19,lox_ramp,CookLox11,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9865-9890,greg,roosting,54,"Maybe a SNEG or two?"
2023,2023-05-19,lox_ramp,CookLox11,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9865-9890,greg,roosting,60,""
2023,2023-05-19,lox_ramp,LoxRamp/11,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9816-9864,rosp,roosting,25,"ROSP and GREG fledglings present, some WHIBS popcorning(courting)"
2023,2023-05-19,lox_ramp,LoxRamp/11,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9816-9864,sneg,nesting,100,"60 WHIB popcorning/courting, all species of small birds present"
2023,2023-05-19,lox_ramp,LoxRamp/11,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9816-9864,whib,roosting,60,"60 WHIB popcorning/courting, all species of small birds present"
2023,2023-05-19,lox_ramp,LoxRamp/11,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9816-9864,whib,roosting,800,"ROSP and GREG fledglings present, some WHIBS popcorning(courting)"
2023,2023-05-19,lox_ramp,LoxRamp/11,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9816-9864,whib,nesting,600,"60 WHIB popcorning/courting, all species of small birds present"
2023,2023-05-19,lox_west,LoxWest,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,x-0003,greg,roosting,80,"Big GREG chicks present, 80LBHE nests with chicks in southwest corner of canal island"
2023,2023-05-19,lox_west,LoxWest,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,x-0003,greg,roosting,200,"LBHE adults flying in"
2023,2023-05-19,lox_west,LoxWest,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,x-0003,rosp,roosting,5,"LBHE adults flying in"
2023,2023-05-19,lox_west,LoxWest,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,x-0003,smwh,roosting,300,"LBHE adults flying in"
2023,2023-05-19,lox_west,LoxWest,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,x-0003,smwh,nesting,800,"Big GREG chicks present, 80LBHE nests with chicks in southwest corner of canal island"
2023,2023-05-19,lox_west,LoxWest,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,x-0003,whib,nesting,60,"Big GREG chicks present, 80LBHE nests with chicks in southwest corner of canal island"
2023,2023-05-19,utu,Utu,,,24,34,0.29166666666666669,0.38194444444444442,"L. Garner",9599-0083,9612-9627,greg,roosting,61,"Large GREG chicks in canopy, some smaller nests"
2023,2023-05-19,utu,Utu,,,24,34,0.29166666666666669,0.38194444444444442,"E. Leal",9599-0083,9612-9627,greg,roosting,40,"GREG chicks on top of canopy"
2023,2023-05-19,wahoo,114*,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9719-9722,greg,roosting,11,"One or two smaller GREG chicks, new colony"
2023,2023-05-19,wahoo,114*,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9719-9722,greg,roosting,20,""
2023,2023-05-19,walleye,95,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9891-9897,greg,roosting,37,"near Watts, Big GREG checks counted as roosting"
2023,2023-05-19,walleye,95,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9891-9897,greg,roosting,40,""
2023,2023-05-19,yam,Yam,,,24,34,0.29166666666666702,0.38194444444444398,"L. Garner",9599-0083,9918-9925,greg,roosting,18,""
2023,2023-05-19,yam,Yam,,,24,34,0.29166666666666702,0.38194444444444398,"E. Leal",9599-0083,9918-9925,greg,roosting,25,""
2023,2023-06-05,,38,,,Point to point,Point to point,0.3125,0.37152777777777773,"L. Garner",0105-0461,0139-0177,greg,nesting,50,"big GREG chicks in nests"
2023,2023-06-05,,38,,,Point to point,Point to point,0.3125,0.37152777777777773,"J. Tenney",0105-0461,0139-0177,greg,nesting,70,"Mix of SMWH and GREG"
2023,2023-06-05,,77,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0397-0413,greg,nesting,40,""
2023,2023-06-05,,77,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0397-0413,smwh,roosting,40,"Chicks in canopy"
2023,2023-06-05,,38,,,Point to point,Point to point,0.3125,0.37152777777777773,"L. Garner",0105-0461,0139-0177,sneg,nesting,100,"big GREG chicks in nests"
2023,2023-06-05,,38,,,Point to point,Point to point,0.3125,0.37152777777777773,"L. Garner",0105-0461,0139-0177,whib,nesting,200,"big GREG chicks in nests"
2023,2023-06-05,112,112,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0334-0347,greg,nesting,60,""
2023,2023-06-05,112,112,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0334-0347,sneg,roosting,35,"Big SNEG chicks"
2023,2023-06-05,113,113,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0384-0396,greg,nesting,30,""
2023,2023-06-05,113,113,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0384-0396,smwh,roosting,45,"Chicks in canopy"
2023,2023-06-05,115,115,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0368-0383,greg,nesting,40,""
2023,2023-06-05,115,115,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0368-0383,sneg,roosting,60,"SNEG chicks"
2023,2023-06-05,63,63,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0348-0367,greg,nesting,30,"SMWH and GREG"
2023,2023-06-05,63,63,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0348-0367,sneg,roosting,65,"SNEG Chicks"
2023,2023-06-05,6th_bridge,6th Bridge,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0457-0461,smwh,nesting,10,"Mostly empty, lots of clouds"
2023,2023-06-05,6th_bridge,6th Bridge,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0457-0461,whib,nesting,300,""
2023,2023-06-05,89,89,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,no photos,greg,nesting,27,""
2023,2023-06-05,alley_north,Alley North,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0450-0456,whib,nesting,80,"80 adult WHIB still present, did see WHIB chicks"
2023,2023-06-05,hestia,Hestia,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,no photos,greg,nesting,12,""
2023,2023-06-05,jetport_south,Jetport South,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,clouds-no photos,wost,nesting,10,"plae 1700' above colony, 10 active nests on main island and 8 others roosting on adjacent domw"
2023,2023-06-05,lox99,Lox99,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0178-0230,greg,roosting,150,"big GREG chicks in canopy, big SNEG chicks, WHIB are gone"
2023,2023-06-05,lox99,Lox99,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0178-0230,greg,nesting,160,"SMWH and GREG"
2023,2023-06-05,lox99,Lox99,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0178-0230,sneg,nesting,75,"big GREG chicks in canopy, big SNEG chicks, WHIB are gone"
2023,2023-06-05,lox_ramp,LoxRamp/011,,,Point to point,Point to point,0.3125,0.37152777777777773,"L. Garner",0105-0461,0105-0138,smwh,nesting,100,"70 whib courting"
2023,2023-06-05,lox_ramp,LoxRamp/011,,,Point to point,Point to point,0.3125,0.37152777777777773,"L. Garner",0105-0461,0105-0138,sneg,nesting,150,"70 whib courting"
2023,2023-06-05,lox_ramp,LoxRamp/011,,,Point to point,Point to point,0.3125,0.37152777777777773,"L. Garner",0105-0461,0105-0138,whib,roosting,70,"70 whib courting"
2023,2023-06-05,lox_ramp,LoxRamp/011,,,Point to point,Point to point,0.3125,0.37152777777777773,"L. Garner",0105-0461,0105-0138,whib,nesting,350,"70 whib courting"
2023,2023-06-05,lox_ramp,LoxRamp/011,,,Point to point,Point to point,0.3125,0.37152777777777773,"J. Tenney",0105-0461,0105-0138,whib,nesting,1500,"Has small white and GREG I think, WHIB courting"
2023,2023-06-05,lox_west,LoxWest,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0231-0333,greg,nesting,150,"Big GREG chicks present, no WHIB, SMWH are SNEG or LBHE"
2023,2023-06-05,lox_west,LoxWest,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0231-0333,greg,nesting,300,"Mostly GREG"
2023,2023-06-05,lox_west,LoxWest,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0231-0333,smwh,nesting,350,"Big GREG chicks present, no WHIB, SMWH are SNEG or LBHE"
2023,2023-06-05,rhea,Rhea,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0414-0449,greg,roosting,82,"Big GREG chicks in canopy, no WHIB"
2023,2023-06-05,rhea,Rhea,,,Point to point,Point to point,0.3125,0.37152777777777801,"J. Tenney",0105-0461,0414-0449,greg,nesting,100,""
2023,2023-06-05,rhea,Rhea,,,Point to point,Point to point,0.3125,0.37152777777777801,"L. Garner",0105-0461,0414-0449,sneg,nesting,5,"Big GREG chicks in canopy, no WHIB"
2024,2024-01-25,3b_boat_ramp,3B Ramp,,,point to point,point to point,0.34305555555555556,0.41388888888888897,"M. Rickershauser",562-584,No photos,gbhe,roosting,8,""
2024,2024-01-25,3b_boat_ramp,3B Ramp,,,point to point,point to point,0.34305555555555556,0.41388888888888897,"L. Garner",562-584,No photos,gbhe,nesting,6,"No GREG, Just GBHE"
2024,2024-01-25,3b_boat_ramp,3B Ramp,,,point to point,point to point,0.34305555555555556,0.41388888888888897,"M. Rickershauser",562-584,No photos,gbhe,nesting,6,""
2024,2024-01-25,hidden,Hidden,,,point to point,point to point,0.343055555555556,0.41388888888888897,"L. Garner",562-584,562-567,greg,roosting,5,"photos  no open window, flock of roosting rosp on treetops"
2024,2024-01-25,hidden,Hidden,,,point to point,point to point,0.343055555555556,0.41388888888888897,"M. Rickershauser",562-584,562-567,greg,roosting,8,""
2024,2024-01-25,hidden,Hidden,,,point to point,point to point,0.343055555555556,0.41388888888888897,"L. Garner",562-584,562-567,rosp,roosting,31,"photos  no open window, flock of roosting rosp on treetops"
2024,2024-01-25,hidden,Hidden,,,point to point,point to point,0.343055555555556,0.41388888888888897,"M. Rickershauser",562-584,562-567,rosp,roosting,30,""
2024,2024-01-25,horus,Horus,,,point to point,point to point,0.343055555555556,0.41388888888888897,"M. Rickershauser",562-584,No photos,gbhe,roosting,10,""
2024,2024-01-25,horus,Horus,,,point to point,point to point,0.343055555555556,0.41388888888888897,"L. Garner",562-584,No photos,gbhe,nesting,13,"no photos, empty other than GBHE"
2024,2024-02-15,3b_boat_ramp,3B Ramp,,,1,14,0.33680555555555558,0.46944444444444444,"L. Garner",585 - 873,585-606,gbhe,nesting,6,"45 total with 50% roosting"
2024,2024-02-15,3b_boat_ramp,3B Ramp,,,1,14,0.33680555555555558,0.46944444444444444,"L. Garner",585 - 873,585-606,greg,roosting,23,"45 total with 50% roosting"
2024,2024-02-15,3b_boat_ramp,3B Ramp,,,1,14,0.33680555555555558,0.46944444444444444,"B. Becker",585 - 873,585-606,greg,roosting,85,""
2024,2024-02-15,3b_boat_ramp,3B Ramp,,,1,14,0.33680555555555558,0.46944444444444444,"L. Garner",585 - 873,585-606,greg,nesting,22,"45 total with 50% roosting"
2024,2024-02-15,6th_bridge,6th Bridge,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,815-873,gbhe,nesting,3,""
2024,2024-02-15,6th_bridge,6th Bridge,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,815-873,greg,roosting,250,""
2024,2024-02-15,6th_bridge,6th Bridge,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,815-873,greg,roosting,190,""
2024,2024-02-15,6th_bridge,6th Bridge,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,815-873,greg,nesting,300,""
2024,2024-02-15,6th_bridge,6th Bridge,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,815-873,rosp,roosting,45,""
2024,2024-02-15,6th_bridge,6th Bridge,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,815-873,rosp,nesting,30,""
2024,2024-02-15,6th_bridge,6th Bridge,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,815-873,sneg,roosting,20,""
2024,2024-02-15,72,72,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,723-743,gbhe,roosting,1,""
2024,2024-02-15,72,72,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,723-743,greg,roosting,32,"early stages"
2024,2024-02-15,72,72,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,723-743,greg,roosting,50,""
2024,2024-02-15,72,72,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,723-743,greg,nesting,3,"early stages"
2024,2024-02-15,72,72,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,723-743,greg,nesting,10,""
2024,2024-02-15,aerie,Aerie,,,1,14,0.33680555555555558,0.46944444444444444,"L. Garner",585 - 873,607-615,greg,roosting,13,"26 total with 50% roosting"
2024,2024-02-15,aerie,Aerie,,,1,14,0.33680555555555558,0.46944444444444444,"B. Becker",585 - 873,607-615,greg,roosting,52,""
2024,2024-02-15,aerie,Aerie,,,1,14,0.33680555555555558,0.46944444444444444,"L. Garner",585 - 873,607-615,greg,nesting,13,"26 total with 50% roosting"
2024,2024-02-15,diana,Diana,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,703-722,greg,roosting,19,""
2024,2024-02-15,diana,Diana,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,703-722,greg,nesting,18,""
2024,2024-02-15,diana,Diana,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,703-722,greg,nesting,2,""
2024,2024-02-15,forseti,Forseti,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,744,greg,nesting,2,""
2024,2024-02-15,hidden,Hidden,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,616-670,greg,roosting,70,"BCNH, lots present"
2024,2024-02-15,hidden,Hidden,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,616-670,greg,roosting,170,""
2024,2024-02-15,hidden,Hidden,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,616-670,greg,nesting,210,"BCNH, lots present"
2024,2024-02-15,hidden,Hidden,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,616-670,greg,nesting,30,""
2024,2024-02-15,hidden,Hidden,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,616-670,rosp,roosting,3,""
2024,2024-02-15,hidden,Hidden,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,616-670,rosp,nesting,3,"BCNH, lots present"
2024,2024-02-15,hidden,Hidden,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,616-670,whib,roosting,8,""
2024,2024-02-15,horus,Horus,,,1,14,0.33680555555555602,0.469444444444444,"B. Becker",585 - 873,745-775,gbhe,roosting,2,""
2024,2024-02-15,horus,Horus,,,1,14,0.33680555555555602,0.469444444444444,"L. Garner",585 - 873,745-775,gbhe,nesting,10,""
